,Category 0,Category 1,Category 2,Category 3,Latitude,Location,Longitude,Name,Out of Business,Price,Rating,Review Count
1986,Bars,Chicken Wings,,,33.65567,"Peoria, AZ",-112.23695,Uncle Sam's,False,$$,2.5,202
1987,Italian,Salad,,,33.6377418163235,"Peoria, AZ",-112.227934547808,Olive Garden Italian Restaurant,False,$$,3.0,230
1988,Mexican,,,,33.6820682,"Peoria, AZ",-112.2385597,Top Shelf Mexican Food & Cantina,False,$$,2.5,195
1989,Chinese,,,,33.65149,"Peoria, AZ",-112.25661,China 7 Chinese Cuisine,False,$,3.5,46
1990,Mexican,,,,33.6375904686059,"Peoria, AZ",-112.272295313846,Don Jose's,False,$,4.0,62
1991,Mexican,,,,33.6531715476863,"Peoria, AZ",-112.253771079543,Filiberto's Mexican Food,False,$,3.5,13
1992,Japanese,Noodles,,,33.6305507307329,"Peoria, AZ",-112.238251939416,Yogis Grill,False,$,3.5,30
1993,Burgers,Fast Food,,,33.6377567,"Peoria, AZ",-112.2329925,In-N-Out Burger,False,$,4.0,190
1994,American (Traditional),Breakfast & Brunch,Southern,,33.636829,"Peoria, AZ",-112.241208,Cracker Barrel Old Country Store,False,$$,4.0,180
1995,Peruvian,,,,27.30687,"Port St. Lucie, FL",-80.37072,Machu Picchu Restaurant,False,$$,4.5,139
1996,Comfort Food,American (Traditional),,,27.3161112,"Port St. Lucie, FL",-80.3892529,Cheddar's Scratch Kitchen,False,$$,3.0,155
1997,Seafood,American (New),,,27.273293,"Port St. Lucie, FL",-80.3409389,Tin Fish,False,$$,4.0,133
1998,American (Traditional),Sports Bars,,,27.27149,"Port St. Lucie, FL",-80.35983,Tail-Gators Brews & Grill,False,$$,3.5,112
1999,Vietnamese,,,,27.271258,"Port St. Lucie, FL",-80.359668,Pho Deli,False,$,4.5,91
2000,Puerto Rican,Food Trucks,Sandwiches,,27.275411,"Port St. Lucie, FL",-80.355994,The Mofongo King,False,$$,5.0,26
2001,Irish,Pubs,,,27.271493379886,"Port St. Lucie, FL",-80.359983742651,Shindig Irish Restaurant and Pub,False,$$,3.5,148
2002,Italian,Pizza,,,27.2705546,"Port St. Lucie, FL",-80.3607292,Panariello's of Port St. Lucie,False,$$,3.5,36
2003,Seafood,,,,27.316826,"Port St. Lucie, FL",-80.383362,Lola's Seafood Eatery,False,$$,3.5,94
2004,Diners,Breakfast & Brunch,American (Traditional),,27.27131,"Port St. Lucie, FL",-80.36031,Rick's Diner,False,$,4.5,71
2005,Japanese,Sushi Bars,,,27.2739950272774,"Port St. Lucie, FL",-80.3509449731157,Sushi Goma,False,$$,4.0,61
2006,Colombian,Breakfast & Brunch,,,27.299903,"Port St. Lucie, FL",-80.3687815,El Moralito Pandaria y Restaurante,False,$,4.0,38
2007,Pizza,Italian,,,27.2778938,"Port St. Lucie, FL",-80.3861253,Estella's Pizzeria,False,$$,4.0,70
2008,Breakfast & Brunch,Donuts,,,27.2987310156788,"Port St. Lucie, FL",-80.3685208806056,"Dixie Cream Donuts ""melt in your mouth""",False,$,4.5,64
2009,Chinese,,,,27.274802,"Port St. Lucie, FL",-80.343178,Chopstick,False,$,3.5,38
2010,Italian,Fast Food,Pizza,,27.2733187,"Port St. Lucie, FL",-80.3411856,Sweet Basil Italiano,False,$$,4.0,29
2011,Latin American,Seafood,Peruvian,,27.2729942947626,"Port St. Lucie, FL",-80.3411158919334,La Granja,False,$,4.0,18
2012,Delis,,,,27.2776530436404,"Port St. Lucie, FL",-80.3867429494858,Milk 'N Things,False,$,3.5,17
2013,Mexican,Bars,Seafood,,27.2743212,"Port St. Lucie, FL",-80.355246,Pueblo Viejo Bayshore,False,$$,3.0,65
2014,Bakeries,Colombian,,,27.315938,"Port St. Lucie, FL",-80.380068,La Paisita Colombian Restaurant and Bakery,False,$$,3.5,27
2015,Sandwiches,Convenience Stores,,,27.307233,"Port St. Lucie, FL",-80.370885,J&C Subs,False,$,4.5,17
2016,Pizza,,,,27.300927,"Port St. Lucie, FL",-80.3690557,Big Apple Pizza,False,$,4.0,24
2017,Chinese,,,,27.316065030977,"Port St. Lucie, FL",-80.3802097588778,China Kitchen II,False,$,3.5,18
2018,Sandwiches,Fast Food,Delis,,27.27399,"Port St. Lucie, FL",-80.35342,Jersey Mike's Subs Port St. Lucie Blvd,False,$,4.0,32
2019,Tex-Mex,Mexican,,,27.316567,"Port St. Lucie, FL",-80.388964,Tijuana Flats,False,$,3.5,41
2020,Sushi Bars,Japanese,Thai,,27.316006991958,"Port St. Lucie, FL",-80.3916044220456,Roy's Sushi Thai and Grill II,False,$$,3.5,52
2021,Barbeque,Food Trucks,,,27.15017,"Port St. Lucie, FL",-80.20195,Brothers' Q BBQ,False,$,4.5,56
2022,Diners,,,,27.3116831,"Port St. Lucie, FL",-80.3717096,Bayshore Diner,False,$,3.5,20
2023,Buffets,,,,27.318037,"Port St. Lucie, FL",-80.382096,Golden Corral,False,$$,2.5,21
2024,Pizza,Italian,,,27.2744520761373,"Port St. Lucie, FL",-80.3553029449829,Anthony's Pizza,False,$$,3.0,36
2025,Cantonese,Japanese,,,27.2598957270384,"Port St. Lucie, FL",-80.3743102401495,Canton House,False,$,4.0,13
2026,Fast Food,Latin American,Chicken Shop,,27.31647,"Port St. Lucie, FL",-80.3891,Pollo Tropical,False,$,1.5,46
2027,Fast Food,Chicken Wings,,,27.27341,"Port St. Lucie, FL",-80.34836,Popeyes Louisiana Kitchen,False,$,1.5,19
2028,Chinese,,,,27.27492,"Port St. Lucie, FL",-80.35527,Hong Kong Chinese Restaurant,False,$,3.0,33
2029,Cafes,Breakfast & Brunch,Sandwiches,,27.3162447,"Port St. Lucie, FL",-80.3873165,Linda's St Lucie West Cafe,False,$$$,3.5,16
2030,"Beer, Wine & Spirits",French,,,43.60467,"Boise, ID",-116.22812,Petite 4,False,$$$,5.0,71
2031,Italian,,,,43.60481,"Boise, ID",-116.243917,Luciano's,False,$$,4.0,462
2032,American (New),,,,43.6328266,"Boise, ID",-116.2242948,State & Lemp,False,$$$$,4.5,79
2033,Cuban,Food Trucks,,,43.5900899,"Boise, ID",-116.25002,Casa Blanca Cuban Grill,False,$$,4.5,275
2034,Korean,,,,43.6072599,"Boise, ID",-116.24398,Gangnam,False,$$,4.0,80
2035,Ethiopian,African,,,43.638628,"Boise, ID",-116.232536,Kibrom's Restaurant,False,$$,4.5,128
2036,Argentine,Empanadas,Food Trucks,,43.61084,"Boise, ID",-116.24381,Tango's Subs and Empanadas,False,$,4.5,340
2037,Thai,,,,43.6117449,"Boise, ID",-116.2420326,Chiang Mai Thai Restaurant,False,$$,4.0,117
2038,Chinese,Noodles,,,43.61231,"Boise, ID",-116.24299,Wok-Inn Noodle,False,$,4.0,124
2039,Mediterranean,Modern European,American (Traditional),,43.6121,"Boise, ID",-116.24168,Bosnia Express Boex,False,$,4.5,99
2040,Thai,,,,43.5897674560547,"Boise, ID",-116.266006469727,Thai Cuisine,False,$$,4.0,147
2041,Desserts,Sandwiches,,,43.6162814,"Boise, ID",-116.2433251,Boise Pie Co,False,$$,4.5,26
2042,Japanese,Steakhouses,,,43.61961,"Boise, ID",-116.25578,Kyoto Japanese Steak House,False,$$,4.0,131
2043,Steakhouses,,,,43.621337890625,"Boise, ID",-116.236755371094,Stagecoach Inn Restaurant & Lounge,False,$$,4.0,87
2044,American (New),Sushi Bars,,,43.5816698874707,"Boise, ID",-116.214267831948,Willowcreek Grill & Raw Sushi Restaurant,False,$$,4.0,150
2045,Middle Eastern,,,,43.5899049,"Boise, ID",-116.2377724,Ishtar Market and Restaurant,False,$$,4.5,63
2046,Mexican,,,,43.6191149,"Boise, ID",-116.2464202,Carniceria Coalcoman,False,$,4.5,46
2047,Mexican,,,,43.5894813537598,"Boise, ID",-116.242416381836,Andrade's Restaurante Mexicano,False,$$,4.0,137
2048,Pizza,,,,43.61942,"Boise, ID",-116.26234,Flying Pie Pizzaria,False,$$,4.0,180
2049,Middle Eastern,,,,43.58954,"Boise, ID",-116.26289,The Goodness Land,False,$$,4.5,90
2050,Teppanyaki,,,,43.6195,"Boise, ID",-116.23249,Tepanyaki Japanese Steak House,False,$$,4.0,20
2051,Seafood,American (Traditional),,,43.6206683,"Boise, ID",-116.232621,Joe's Crab Shack,False,$$,3.0,101
2052,American (Traditional),Sports Bars,,,43.63815,"Boise, ID",-116.23328,The Dutch Goose,False,$,4.0,53
2053,Sushi Bars,Japanese,,,43.5957666,"Boise, ID",-116.2139325,Sakana Sushi Bar and Grill,False,$$,4.0,133
2054,Greek,Mediterranean,Sandwiches,,43.58974,"Boise, ID",-116.26692,The Gyro Shack,False,$,4.5,134
2055,Mexican,,,,43.632317,"Boise, ID",-116.224898,Amigos Mexican Restaurant,False,$$,4.0,91
2056,American (Traditional),Burgers,Fast Food,,43.625756,"Boise, ID",-116.215092,Westside Drive-in,False,$,3.5,176
2057,Seafood,Fish & Chips,,,43.6192588806152,"Boise, ID",-116.250778198242,Skippers Seafood & Chowder House,False,$$,4.0,34
2058,American (Traditional),,,,43.62122,"Boise, ID",-116.2347,Sandbar Patio Bar & Grill,False,$$,3.0,69
2059,Food Trucks,Mexican,,,43.58961,"Boise, ID",-116.21878,El Chavo Taqueria,False,$,4.5,33
2060,Chinese,Mongolian,,,43.5899327,"Boise, ID",-116.2469176,Mongolian Bistro,False,$,4.0,24
2061,Jazz & Blues,American (New),Music Venues,,43.6200562165479,"Boise, ID",-116.234230762193,The Sapphire Room At The Riverside Hotel,False,$$,4.0,10
2062,Soul Food,,,,43.6206498742104,"Boise, ID",-116.219739764929,Brown Shuga Soul Food,False,$,3.0,6
2063,American (New),Coffee & Tea,,,43.6187,"Boise, ID",-116.25766,Boise Bistro Market,False,$$,4.5,22
2064,Mexican,Grocery,,,43.6083723,"Boise, ID",-116.2435949,Campos Market,False,$,4.0,59
2065,Vietnamese,Delis,Sandwiches,,43.603511,"Boise, ID",-116.245104,Baguette Deli,False,$,4.0,174
2066,Cafes,Italian,Breakfast & Brunch,,43.6267807763828,"Boise, ID",-116.23548777771,Caffe Luciano's,False,$$,4.0,83
2067,Mexican,Food Trucks,,,43.618851,"Boise, ID",-116.265361,Taco Veloz,False,$,4.5,22
2068,American (Traditional),,,,43.6198044,"Boise, ID",-116.2350616,Riverside Grill,False,$$,3.0,23
2069,Mexican,,,,43.59324,"Boise, ID",-116.21402,Chapala Mexican Restaurant,False,$$,3.5,50
2070,Burgers,Fast Food,,,43.5964543,"Boise, ID",-116.213854,Bad Boy Burgers,False,$,4.0,62
2071,Diners,,,,43.5900917053223,"Boise, ID",-116.229919433594,Rockie's Diner,False,$,3.0,87
2072,Chinese,Japanese,,,43.62147,"Boise, ID",-116.2179,Sushi Joy,False,$$,4.0,93
2073,Steakhouses,,,,43.5897598266602,"Boise, ID",-116.271461486816,Outback Steakhouse,False,$$,3.0,103
2074,Sports Bars,Breakfast & Brunch,American (Traditional),,43.621323021306,"Boise, ID",-116.221406757832,Gils K9 Bar,False,$,4.0,25
2075,Chinese,,,,43.61466,"Boise, ID",-116.2429,Golden Star Restaurant,False,$$,3.0,48
2076,Barbeque,Breweries,,,32.91367,"Garland, TX",-96.63711,Intrinsic Smokehouse & Brewery,False,$$,4.0,354
2077,American (Traditional),Burgers,,,32.9128297721329,"Garland, TX",-96.638797223568,Main Street Cafe,False,$$,4.0,150
2078,Hawaiian,Barbeque,,,32.91603,"Garland, TX",-96.66382,Ohana Hawaiian BBQ,False,$,4.5,91
2079,Seafood,Bars,,,32.9125152619058,"Garland, TX",-96.6388768747943,Fish N' Tails Oyster Bar,False,$$,4.0,91
2080,Barbeque,,,,32.91059,"Garland, TX",-96.62778,Meshack's BBQ Shack,False,$,4.0,214
2081,Mexican,Burgers,,,32.9296668091633,"Garland, TX",-96.66166889315,Trompo Taqueria & Burgers,False,$,4.5,88
2082,Burgers,,,,32.9126350348826,"Garland, TX",-96.6380154704107,1 Pound Burger,False,$,4.0,21
2083,Mexican,,,,32.8797,"Garland, TX",-96.66631,Sazon Mexican Home Cooking,False,$$,4.5,88
2084,Delis,Sandwiches,Salad,,32.9124741,"Garland, TX",-96.637113,Main Street Deli,False,$,4.5,73
2085,Mexican,,,,32.8942451,"Garland, TX",-96.6480359,24/7 Taco,False,$,4.0,165
2086,Sandwiches,American (New),Soup,,32.878375622967,"Garland, TX",-96.6681774152372,Lito's Kitchen,False,$,5.0,57
2087,Latin American,,,,32.894159,"Garland, TX",-96.663483,Pupuseria Lilian,False,$,4.5,105
2088,Italian,Bars,Seafood,,32.929775,"Garland, TX",-96.660946,Siciliano's A Taste Of Italy,False,$$,3.5,180
2089,Desserts,Burgers,American (Traditional),,32.9127299,"Garland, TX",-96.6411278,Paw Paw's Sweet Shop and Cafe,False,$,4.0,35
2090,Thai,Laotian,,,32.92993,"Garland, TX",-96.658,SBT Lao Thai Food To Go,False,$,4.0,81
2091,Diners,American (Traditional),,,32.878223,"Garland, TX",-96.647426,Beef House,False,$,4.0,63
2092,Tex-Mex,,,,32.91244,"Garland, TX",-96.63842,Dos Banderas,False,$,3.5,84
2093,Chinese,,,,32.91673,"Garland, TX",-96.66315,Chopstick Express,False,$,4.0,87
2094,Chicken Shop,,,,32.9086993786234,"Garland, TX",-96.6484003410645,Crispy Chicken & Rice,False,$,3.5,12
2095,Colombian,,,,32.930234620828,"Garland, TX",-96.6589406132698,Mi Pueblito Colombiano,False,$$,4.0,21
2096,Mexican,,,,32.9124767568013,"Garland, TX",-96.631175381723,Birriería Aguiñaga,False,$,4.0,28
2097,Mexican,,,,32.8780784606934,"Garland, TX",-96.6328048706055,Tortilla Del Rancho,False,$,4.0,38
2098,Tacos,,,,32.8952125103994,"Garland, TX",-96.6312993709183,Taqueria Diana,False,$,4.5,14
2099,Mexican,,,,32.8953463350864,"Garland, TX",-96.6304817050695,La Fogata Taqueria,False,$,4.0,18
2100,Mexican,Puerto Rican,,,32.8941450345194,"Garland, TX",-96.6231033328962,Cocina Tia Ely,False,$,4.5,27
2101,Mexican,,,,32.9219486,"Garland, TX",-96.6127465,Nena's,False,$,4.0,31
2102,Tacos,,,,32.93049,"Garland, TX",-96.63021,Taqueria Nuevo Leon,False,$,4.5,13
2103,Breakfast & Brunch,Desserts,Diners,,32.9129409790039,"Garland, TX",-96.6417007446289,Hubbard's Cubbard,False,$,3.5,117
2104,Sandwiches,,,,32.9142684936523,"Garland, TX",-96.6365509033203,Whitaker's House,False,$,5.0,1
2105,Mexican,Seafood,Colombian,,32.8947334289551,"Garland, TX",-96.6454238891602,Las Palmas Seafood & Taqueria,False,$$,4.0,9
2106,Mexican,,,,32.8778842252162,"Garland, TX",-96.6478872299194,Tortas Insurgentes,False,$,4.0,19
2107,Mexican,Chicken Shop,,,32.91589,"Garland, TX",-96.6504099,Pollo Regio,False,$,3.5,36
2108,Burgers,,,,32.9307849705219,"Garland, TX",-96.650333404541,Burger Island,False,$,4.0,39
2109,Hot Dogs,Fast Food,Food Trucks,,32.942013,"Garland, TX",-96.696764,TJ's Dawg House,False,$,5.0,91
2110,Spanish,Juice Bars & Smoothies,Latin American,,32.8949201,"Garland, TX",-96.6307151,Rosi's Pupuseria,False,$,4.0,24
2111,Specialty Food,Mexican,,,32.879364579727,"Garland, TX",-96.6312838464299,Carnitas la Cotorra,False,$,4.0,14
2112,American (Traditional),Breakfast & Brunch,Cafes,,32.929059,"Garland, TX",-96.6632,Garland Cafe,False,$,3.5,105
2113,Bakeries,Latin American,,,32.895639,"Garland, TX",-96.6307151,Panaderia Guatemalteca La Mejor,False,$,3.0,27
2114,Tex-Mex,Mexican,Breakfast & Brunch,,32.91663,"Garland, TX",-96.66158,El Paisa Cocina Mexicana,False,$,4.0,30
2115,Mexican,,,,32.878424,"Garland, TX",-96.646836,Taqueria La Jaliciense,False,$,4.0,11
2116,American (New),,,,39.675216,"Aurora, CO",-104.845966,The Bent Fork Grill,False,$$,4.0,382
2117,Moroccan,Mediterranean,Halal,,39.696,"Aurora, CO",-104.83712,Cafe Paprika,False,$$,4.5,437
2118,Salvadoran,,,,39.6528751,"Aurora, CO",-104.8082657,Pupusas Paradise,False,$,4.5,125
2119,Greek,,,,39.6743621826172,"Aurora, CO",-104.80834197998,Athenian Restaurant,False,$$,4.5,258
2120,Steakhouses,American (Traditional),Barbeque,,39.67372,"Aurora, CO",-104.82237,Texas Roadhouse,False,$$,4.0,263
2121,Thai,,,,39.69995,"Aurora, CO",-104.82753,Bua Thai Restaurant,False,$$,4.0,234
2122,American (Traditional),Diners,,,39.6760673522949,"Aurora, CO",-104.824409484863,Rosie's Diner,False,$,4.0,256
2123,Sandwiches,Brewpubs,,,39.6738163194106,"Aurora, CO",-104.794089943171,Peak To Peak Tap & Brew,False,$,4.5,146
2124,German,Delis,,,39.704962196982,"Aurora, CO",-104.823669846966,Helga's German Restaurant & Deli,False,$$,3.5,320
2125,American (Traditional),Cajun/Creole,Beer Bar,,39.653847,"Aurora, CO",-104.807669,Wing Hut,False,$$,4.5,313
2126,Cuban,Bakeries,Desserts,,39.6960052218714,"Aurora, CO",-104.812670728836,Cuba Bakery & Cafe,False,$,4.5,341
2127,Pizza,Sports Bars,,,39.67448,"Aurora, CO",-104.83205,Legends of Aurora Sports Grill,False,$$,4.0,149
2128,Vietnamese,Sandwiches,Juice Bars & Smoothies,,39.65397,"Aurora, CO",-104.80767,5280 Banh Mi and Grill,False,$,5.0,124
2129,Tacos,Fast Food,,,39.6842213328073,"Aurora, CO",-104.809158062963,Tacos El Metate,False,$,4.0,107
2130,Greek,Mediterranean,,,39.6528851,"Aurora, CO",-104.8119616,Gyros King,False,$,4.5,151
2131,Greek,Fast Food,,,39.674444,"Aurora, CO",-104.830633,Gyroz,False,$,4.0,349
2132,Chinese,,,,39.6962852478027,"Aurora, CO",-104.812034606934,East Cafe,False,$,3.5,185
2133,Filipino,,,,39.67535,"Aurora, CO",-104.81061,Sunburst Grill,False,$,4.0,178
2134,Peruvian,Lounges,,,39.6787469,"Aurora, CO",-104.8260817,Pisco Sour Restaurant & Lounge,False,$$,3.5,175
2135,Thai,Filipino,,,39.70154,"Aurora, CO",-104.79002,Chowsun,False,$,4.0,126
2136,Italian,Seafood,,,39.6786308288574,"Aurora, CO",-104.827239990234,Carrabba's Italian Grill,False,$$,3.5,139
2137,Sushi Bars,Japanese,Vietnamese,,39.7040042023404,"Aurora, CO",-104.789898906264,Saigon Tokyo,False,$$,4.0,145
2138,Vietnamese,Bars,Cajun/Creole,,39.69614,"Aurora, CO",-104.83556,Non La,False,$$,4.0,55
2139,Chicken Wings,American (Traditional),,,39.6852860840762,"Aurora, CO",-104.808297199369,Fat Shack,False,$$$,2.5,35
2140,Cheesesteaks,,,,39.67591,"Aurora, CO",-104.81055,Chester's Philly Grill,False,$$,4.0,39
2141,Sushi Bars,Teppanyaki,,,39.6797714233398,"Aurora, CO",-104.826286315918,Sakura Hibachi & Sushi,False,$$,3.5,110
2142,Chinese,,,,39.6750397,"Aurora, CO",-104.8456267,China Jade,False,$$,3.5,212
2143,Cafes,Coffee & Tea,Breakfast & Brunch,,39.6742344892387,"Aurora, CO",-104.810318664045,The French Press,False,$,4.0,820
2144,Chicken Wings,Sports Bars,American (Traditional),,39.7037199,"Aurora, CO",-104.7901569,Woody's Wings,False,$$,3.5,122
2145,Mexican,,,,39.67334,"Aurora, CO",-104.82325,Ajuua!!,False,$$,3.0,201
2146,Mexican,,,,39.697844,"Aurora, CO",-104.8191151,Los Gordos Taqueria,False,$$,4.0,50
2147,Bars,American (Traditional),,,39.6736751609131,"Aurora, CO",-104.80947509408,Dog & Pony Grill,False,$$,3.0,48
2148,Seafood,American (Traditional),,,39.67948,"Aurora, CO",-104.82717,Joe's Crab Shack,False,$$,3.0,135
2149,Burgers,Hot Dogs,Sandwiches,,39.703727722168,"Aurora, CO",-104.790168762207,Benders Brat Haus,False,$,4.0,103
2150,Mexican,,,,39.685323243878,"Aurora, CO",-104.789205001575,Jesus Mexican Taqueria,False,$,4.0,84
2151,Sports Bars,American (Traditional),Venues & Event Spaces,,39.6756699,"Aurora, CO",-104.8338,Noonan's Sports Bar & Grill,False,$$,3.5,96
2152,Food Trucks,American (Traditional),,,39.67387,"Aurora, CO",-104.83726,What Would Cheesus Do,False,$,4.5,19
2153,Pizza,Sports Bars,American (Traditional),,39.6730783975981,"Aurora, CO",-104.789611188378,Old Chicago Pizza & Taproom,False,$$,2.5,155
2154,American (Traditional),Sports Bars,,,39.710009,"Aurora, CO",-104.828709,Scooters,False,$$,3.5,78
2155,Mexican,,,,39.680249,"Aurora, CO",-104.82675,Real de Minas Mexican Restaurant,False,$$,2.5,94
2156,Vietnamese,,,,39.706578,"Aurora, CO",-104.809227,Pho 777,False,$$,4.0,87
2157,Sports Bars,American (Traditional),Chicken Wings,,39.6750349,"Aurora, CO",-104.8462888,Challengers,False,$,3.0,130
2158,Steakhouses,,,,39.6797319,"Aurora, CO",-104.8280717,Outback Steakhouse,False,$$,3.0,91
2159,Vietnamese,,,,39.6968149,"Aurora, CO",-104.8445682,Pho Cafe Asian Cuisine,False,$,4.0,111
2160,Burgers,,,,39.7090763789289,"Aurora, CO",-104.809864535302,NGL Burgers,False,$,4.0,44
2161,Asian Fusion,Sushi Bars,Poke,,39.696439,"Aurora, CO",-104.824939,Tokyo Joe's,False,$,3.5,87
2162,Meat Shops,Mexican,,,39.675777,"Aurora, CO",-104.808348,Carniceria Latina,False,$$,4.5,13
2163,Vietnamese,,,,39.684909907289,"Aurora, CO",-104.808558113873,Spicy Chili Pho,False,$,3.5,105
2164,Mexican,Cafes,,,31.7794208526611,"El Paso, TX",-106.449851989746,L & J Cafe,False,$$,4.5,1271
2165,Mexican,,,,31.78071,"El Paso, TX",-106.40922,Tacos Chinampa,False,$,4.0,182
2166,Gastropubs,Burgers,,,31.788878,"El Paso, TX",-106.399074,Toro Burger Bar,False,$$,4.0,261
2167,Puerto Rican,,,,31.78331,"El Paso, TX",-106.43763,Sabor Boricua,False,$$,4.0,54
2168,American (Traditional),Chicken Wings,Burgers,,31.785854,"El Paso, TX",-106.397978,Track One,False,$$,3.5,268
2169,Mexican,,,,31.7861724095758,"El Paso, TX",-106.417005439441,Los Bandidos De Carlos & Mickey's,False,$$,3.5,343
2170,Mediterranean,Greek,,,31.788878,"El Paso, TX",-106.399074,Zino's Greek & Mediterranean Cuisine,False,$$,3.5,113
2171,Burgers,Diners,,,31.8066825866699,"El Paso, TX",-106.446746826172,Rosco's Burger Inn,False,$,4.5,72
2172,Mexican,,,,31.7877285,"El Paso, TX",-106.4089349,El Chihuahuita's Tacos Al Pastor,False,$,4.0,87
2173,Burgers,Beer Bar,,,31.80629,"El Paso, TX",-106.454392,Border Burger Bar,False,$,4.0,102
2174,Vietnamese,,,,31.8124455,"El Paso, TX",-106.4445651,Pho Que Huong,False,$$,4.0,43
2175,Chinese,Korean,Japanese,,31.8214263916016,"El Paso, TX",-106.444953918457,GreenWok,False,$,4.5,17
2176,Mexican,,,,31.787202835083,"El Paso, TX",-106.409568786621,Rainbow Fountain,False,$,4.5,27
2177,Tacos,,,,31.7821274711849,"El Paso, TX",-106.414723306565,Tacotote - Bassett,False,$,4.0,111
2178,Korean,Japanese,,,31.8117733001709,"El Paso, TX",-106.444313049316,Kee's Teriyaki & Sushi,False,$$,4.0,59
2179,Chinese,,,,31.7833738988673,"El Paso, TX",-106.429335229845,Peking Kitchen,False,$,3.0,31
2180,Food Trucks,Barbeque,,,31.758341,"El Paso, TX",-106.4876375,Porkies BBQ Smokehouse,False,$$,4.0,18
2181,Italian,Pizza,,,31.785292705375,"El Paso, TX",-106.425044603711,Casa Pizza Italian and Greek,False,$,3.5,68
2182,Coffee & Tea,Tea Rooms,Cafes,,31.7839326,"El Paso, TX",-106.4525624,Caffe Fioretti,False,$,4.5,15
2183,Mexican,,,,31.7772102,"El Paso, TX",-106.4212036,Mi Pueblo Nuevo,False,$,4.5,12
2184,Diners,,,,31.78471,"El Paso, TX",-106.41876,Shelby Shack,False,$,4.5,2
2185,Mexican,,,,31.8070793151855,"El Paso, TX",-106.445137023926,Chico's Tacos,False,$,3.0,333
2186,Food Trucks,Pizza,,,31.7775757,"El Paso, TX",-106.4424559,"Red, White & Chew",False,$,5.0,4
2187,Mexican,,,,31.7750778198242,"El Paso, TX",-106.426124572754,Forti's Mexican Elder Restaurant,False,$$,3.5,171
2188,Mexican,,,,31.7757734,"El Paso, TX",-106.4507751,La Colonial Tortilla Factory,False,$,4.5,9
2189,Steakhouses,Barbeque,American (Traditional),,31.80499,"El Paso, TX",-106.42722,Texas Roadhouse,False,$$,3.5,78
2190,Bars,Arcades,American (Traditional),,31.78188,"El Paso, TX",-106.41011,Dave & Buster's,False,$$,2.5,88
2191,Thai,Food Trucks,,,31.8586994,"El Paso, TX",-106.5466221,Thai Grub,False,$,4.0,24
