,Category 0,Category 1,Category 2,Category 3,Latitude,Location,Longitude,Name,Out of Business,Price,Rating,Review Count,Happiness Score
2342,Coffee & Tea,Breakfast & Brunch,Cafes,,26.1580641050692,"Fort Lauderdale, FL",-80.1300232797623,The Alchemist,False,$$,4.5,1256,
2343,Delis,Bagels,Breakfast & Brunch,,26.12547,"Fort Lauderdale, FL",-80.13904,Top Hat Deli,False,$$,4.5,505,
2344,Cuban,Coffee & Tea,Sandwiches,,26.1285642734468,"Fort Lauderdale, FL",-80.1378216276474,Colada,False,$,4.5,412,
2345,Cocktail Bars,American (Traditional),,,26.11979,"Fort Lauderdale, FL",-80.14711,Apothecary 330,False,$$,4.0,145,
2346,American (Traditional),Salad,Chicken Wings,,26.11951,"Fort Lauderdale, FL",-80.13237,B Square Burgers & Booze,False,$$,4.0,328,
2347,Breweries,Gastropubs,,,26.1146271109609,"Fort Lauderdale, FL",-80.1457601747812,Tarpon River Brewing,False,$$,4.5,202,
2348,Asian Fusion,Chinese,Vietnamese,,26.1263443293,"Fort Lauderdale, FL",-80.1366865754002,Temple Street Eatery,False,$$,4.0,546,
2349,American (New),Bars,,,26.11958,"Fort Lauderdale, FL",-80.13196,Flight 19,False,$$,4.0,59,
2350,Sandwiches,Pizza,Gastropubs,,26.113802,"Fort Lauderdale, FL",-80.157563,Riverside Market,False,$$,4.5,681,
2351,American (New),,,,26.1131019,"Fort Lauderdale, FL",-80.1439833,Hardy Park Bistro,False,$$,4.5,260,
2352,American (Traditional),Comfort Food,,,26.1654391244427,"Fort Lauderdale, FL",-80.1156276091933,The Mason Jar Cafe,False,$$,4.0,260,
2353,Vegetarian,Vegan,Mediterranean,,26.13653,"Fort Lauderdale, FL",-80.11928,The Hummus House,False,$$,4.5,135,
2354,American (New),Pizza,Cocktail Bars,,26.1193857,"Fort Lauderdale, FL",-80.1368236,Big City Tavern,False,$$,4.0,850,
2355,Sandwiches,Breakfast & Brunch,American (Traditional),,26.1286855615606,"Fort Lauderdale, FL",-80.1447520005027,Henry's Sandwich Station,False,$$,4.0,284,
2356,Asian Fusion,Sushi Bars,Bars,,26.118951,"Fort Lauderdale, FL",-80.131073,Casa Sensei,False,$$,4.0,388,
2357,Greek,Breakfast & Brunch,American (New),,26.166082,"Fort Lauderdale, FL",-80.115883,Toast,False,$$,4.0,156,
2358,Vietnamese,,,,26.1535344801844,"Fort Lauderdale, FL",-80.1406891644001,What The Pho,False,$$,4.0,376,
2359,American (Traditional),Burgers,,,26.1366736761871,"Fort Lauderdale, FL",-80.1204736413787,Brgr Stop,False,$$,4.5,112,
2360,American (Traditional),Breakfast & Brunch,Beer Bar,,26.1193388652536,"Fort Lauderdale, FL",-80.1383746748688,Del Frisco's Grille,False,$$$,4.0,126,
2361,Argentine,Empanadas,Wine Bars,,26.11945,"Fort Lauderdale, FL",-80.1348,Empanada Top Las Olas,False,$$,4.5,79,
2362,Cajun/Creole,Bars,Tapas/Small Plates,,26.11957,"Fort Lauderdale, FL",-80.12947,The Balcony,False,$$,3.5,235,
2363,Mediterranean,Greek,Breakfast & Brunch,,26.1539896630956,"Fort Lauderdale, FL",-80.1404175750618,ethos Greek Bistro,False,$$,4.5,371,
2364,Grocery,Sushi Bars,,,26.137275,"Fort Lauderdale, FL",-80.119977,SASAYA Japanese Market,False,$,4.5,144,
2365,Comfort Food,American (New),Sandwiches,,26.156153306365,"Fort Lauderdale, FL",-80.1386781781912,New York Grilled Cheese,False,$$,4.5,1409,
2366,American (New),Cocktail Bars,Sushi Bars,,26.1276686,"Fort Lauderdale, FL",-80.1372151,Good Spirits Fifth & Fed,False,$$,4.0,179,
2367,Tacos,,,,26.1669340404662,"Fort Lauderdale, FL",-80.1160547873138,No Name Taco Bar,False,$$,4.0,231,
2368,Italian,Seafood,,,26.1371041,"Fort Lauderdale, FL",-80.1193368,Serafina Italian Restaurant & Waterfront Bistro,False,$$$,4.0,262,
2369,Italian,Wine Bars,Seafood,,47.61028,"Seattle, WA",-122.3425,The Pink Door,False,$$,4.5,4311,
2370,American (New),Breakfast & Brunch,,,47.617982,"Seattle, WA",-122.347691,Tilikum Place Cafe,False,$$,4.0,1811,
2371,Breakfast & Brunch,Coffee & Tea,Sandwiches,,47.61034,"Seattle, WA",-122.34167,Biscuit Bitch,False,$,4.0,3208,
2372,Greek,Mediterranean,Breakfast & Brunch,,47.6132519777742,"Seattle, WA",-122.340060726984,Lola,False,$$,4.0,3645,
2373,Seafood,Soup,,,47.60939,"Seattle, WA",-122.34112,Pike Place Chowder,False,$$,4.5,6588,
2374,Cajun/Creole,Bars,,,47.624851,"Seattle, WA",-122.357127,Toulouse Petit Kitchen & Lounge,False,$$,4.0,3709,
2375,Breakfast & Brunch,American (New),,,47.613138,"Seattle, WA",-122.31386,Skillet Capitol Hill,False,$$,4.0,1736,
2376,Italian,Noodles,Pasta Shops,,47.60244,"Seattle, WA",-122.33165,Il Corvo Pasta,False,$$,4.5,1074,
2377,Southern,Breakfast & Brunch,Coffee & Tea,,47.60324,"Seattle, WA",-122.3321,Biscuit Bitch,False,$,4.5,841,
2378,American (New),Cocktail Bars,,,47.60888,"Seattle, WA",-122.34036,Radiator Whiskey,False,$$,4.5,1121,
2379,Breakfast & Brunch,Gluten-Free,Desserts,,47.614767,"Seattle, WA",-122.345278,Biscuit Bitch,False,$,4.5,1031,
2380,Malaysian,Noodles,,,47.6179,"Seattle, WA",-122.32658,Kedai Makan,False,$$,4.5,713,
2381,Breakfast & Brunch,Waffles,Coffee & Tea,,47.60741,"Seattle, WA",-122.33519,Sweet Iron Waffles,False,$,4.0,1276,
2382,Southern,Cocktail Bars,,,47.6225508133524,"Seattle, WA",-122.320680460381,Witness,False,$$,4.5,722,
2383,Italian,Tapas/Small Plates,Cocktail Bars,,47.61334,"Seattle, WA",-122.34587,List,False,$$,4.5,1724,
2384,Tapas/Small Plates,Cocktail Bars,Breakfast & Brunch,,47.61483,"Seattle, WA",-122.3146,Nue,False,$$,4.0,674,
2385,American (New),Cocktail Bars,,,47.61345,"Seattle, WA",-122.34609,Local 360,False,$$,4.0,3025,
2386,Pizza,Sandwiches,Bars,,47.6221655931029,"Seattle, WA",-122.338662374865,Serious Pie & Biscuit,False,$$,4.0,1602,
2387,American (Traditional),Breakfast & Brunch,,,47.63253,"Seattle, WA",-122.35672,5 Spot,False,$$,4.0,1082,
2388,Bakeries,Coffee & Tea,Breakfast & Brunch,,47.60899,"Seattle, WA",-122.34044,The Crumpet Shop,False,$,4.5,2146,
2389,Creperies,Coffee & Tea,,,47.6257499,"Seattle, WA",-122.34588,Citizen,False,$$,4.0,894,
2390,Seafood,American (New),Breakfast & Brunch,,47.61203,"Seattle, WA",-122.34165,Shaker and Spear,False,$$,4.5,579,
2391,American (Traditional),Filipino,Diners,,47.60964,"Seattle, WA",-122.33876,Ludi's,False,$$,4.0,505,
2392,American (New),Cocktail Bars,Mediterranean,,47.6083803,"Seattle, WA",-122.3414779,Zig Zag Cafe,False,$$,4.5,972,
2393,American (New),Cocktail Bars,Breakfast & Brunch,,47.6155010022786,"Seattle, WA",-122.349802245912,Some Random Bar,False,$$,4.5,830,
2394,Breakfast & Brunch,Sandwiches,American (Traditional),,47.6218,"Seattle, WA",-122.33349,Nollie's Cafe,False,$,4.5,223,
2395,Coffee & Tea,Bakeries,Breakfast & Brunch,,47.6138316046163,"Seattle, WA",-122.31792964418,Cafe Pettirosso,False,$$,4.0,577,
2396,Seafood,,,,47.6054699,"Seattle, WA",-122.34092,Elliott's Oyster House,False,$$$,4.0,3140,
2397,Korean,Barbeque,,,47.6272900099843,"Seattle, WA",-122.342090047896,Stone Korean Restaurant,False,$$,4.5,74,
2398,Asian Fusion,Korean,Gastropubs,,47.6098823547363,"Seattle, WA",-122.341438293457,Chan Seattle,False,$$,4.5,788,
2399,Mexican,,,,47.6153793,"Seattle, WA",-122.3240814,Fogón Cocina Mexicana,False,$$,4.5,1209,
2400,Barbeque,Bars,American (Traditional),,47.626012,"Seattle, WA",-122.3390033,Cask & Trotter,False,$$,4.0,517,
2401,Italian,Spanish,Tapas/Small Plates,,47.641699,"Seattle, WA",-122.325672,Pomodoro,False,$$,4.5,393,
2402,Vietnamese,Asian Fusion,Cocktail Bars,,47.6141895780828,"Seattle, WA",-122.327432663824,Stateside,False,$$,4.0,771,
2403,Pizza,,,,47.61296,"Seattle, WA",-122.34047,Serious Pie,False,$$,4.0,3894,
2404,Shanghainese,Dim Sum,Noodles,,47.5982,"Seattle, WA",-122.32747,Dough Zone Dumpling House,False,$$,4.0,567,
2405,American (New),,,,47.6244506835938,"Seattle, WA",-122.326805114746,Harry's Fine Foods,False,$$,4.5,120,
2406,Barbeque,Dim Sum,Cantonese,,47.59821,"Seattle, WA",-122.32339,Harbor City Restaurant,False,$$,4.0,1431,
2407,American (New),Bars,Salad,,47.62289,"Seattle, WA",-122.33876,re:public,False,$$,4.0,507,
2408,Seafood,Bars,,,47.6280260632239,"Seattle, WA",-122.333892183964,Duke's Seafood & Chowder,False,$$,4.0,747,
2409,Korean,Buffets,,,47.60884,"Seattle, WA",-122.33425,Umma's Lunch Box,False,$,4.5,404,
2410,Chinese,Noodles,,,47.62071,"Seattle, WA",-122.34476,Zheng Cafe,False,$,4.5,109,
2411,Cafes,Breakfast & Brunch,Coffee & Tea,,47.614126,"Seattle, WA",-122.3345,Mr West Cafe Bar,False,$$,4.0,380,
2412,Japanese,Hawaiian,,,47.61493,"Seattle, WA",-122.34756,Karaage Setsuna,False,$$,4.5,216,
2413,Korean,American (New),,,47.623939,"Seattle, WA",-122.338732,Revel,False,$$,3.5,1330,
2414,Mediterranean,Middle Eastern,Greek,,47.61669,"Seattle, WA",-122.34653,Petra Mediterranean Bistro,False,$$,4.0,972,
2415,Coffee & Tea,Breakfast & Brunch,Cafes,,47.6109703,"Seattle, WA",-122.3476979,Cafe Opla,False,$$,4.5,114,
2416,American (New),Breakfast & Brunch,Cocktail Bars,,47.6205993717064,"Seattle, WA",-122.321047782898,Americana,False,$$,4.0,908,
2417,Asian Fusion,Korean,Breakfast & Brunch,,47.64962,"Seattle, WA",-122.3424,Joule,False,$$,4.0,841,
2418,American (New),Gastropubs,Burgers,,41.7596634424288,"Aurora, IL",-88.3149102330208,Gillerson's Grubbery,False,$$,4.0,209,
2419,Breakfast & Brunch,Cafes,,,41.759617,"Aurora, IL",-88.314806,Endiro Coffee,False,$,4.5,149,
2420,Bars,American (New),,,41.760647,"Aurora, IL",-88.308817,Two Brothers Roundhouse,False,$$,3.5,568,
2421,South African,Bakeries,,,41.73417,"Aurora, IL",-88.27412,Pie Boss,False,$,4.5,231,
2422,Bakeries,Breakfast & Brunch,,,41.76057,"Aurora, IL",-88.3103,Jake's Bagels & Deli,False,$,4.5,130,
2423,Brazilian,,,,41.7597503662109,"Aurora, IL",-88.3151016235352,U Samba? Cafe,False,$$,4.0,75,
2424,Barbeque,Chicken Wings,,,41.7818838,"Aurora, IL",-88.3057629,Mr Grill Ribs & Chicken,False,$$,4.0,41,
2425,Mexican,,,,41.7575350560682,"Aurora, IL",-88.3191405757205,Taqueria El Tio,False,$,4.5,77,
2426,Breakfast & Brunch,Latin American,American (Traditional),,41.7627796474792,"Aurora, IL",-88.315046426847,The Aurora Pancake House,False,$,4.0,42,
2427,Mexican,,,,41.7611051148352,"Aurora, IL",-88.3171784961699,Jalisco Tacos Autentico,False,$,4.0,52,
2428,Mexican,,,,41.77178,"Aurora, IL",-88.30125,Las Cemitas Poblanas,False,$,4.0,43,
2429,Sandwiches,Italian,,,41.76159,"Aurora, IL",-88.3190599,Don Walker's Sandwich Center,False,$,4.0,36,
2430,Seafood,Mexican,,,41.77341,"Aurora, IL",-88.31366,Mariscos El Huichol,False,$$,5.0,4,
2431,Ice Cream & Frozen Yogurt,American (Traditional),,,41.7517280578613,"Aurora, IL",-88.2909545898438,Deri Delite,False,$,4.5,36,
2432,American (Traditional),Breakfast & Brunch,,,41.7795295715332,"Aurora, IL",-88.3155822753906,Nikarry's Restaurant,False,$,3.0,49,
2433,American (New),Sports Bars,Irish Pub,,41.739407,"Aurora, IL",-88.288249,O'Malley's Pub and Eatery,False,$$,4.0,60,
2434,Pizza,Italian,,,41.789946,"Aurora, IL",-88.283079,Ach-N-Lou's Pizza Pub,False,$$,3.5,123,
2435,Mexican,,,,41.7563858032227,"Aurora, IL",-88.2801132202148,Taqueria La Sierra,False,$,4.0,36,
2436,Steakhouses,,,,41.75918,"Aurora, IL",-88.3135099,Fairbanks Steakhouse,False,$$$,3.0,22,
2437,Mexican,Food Trucks,,,41.757753,"Aurora, IL",-88.3118609,Taco Grill & Salsa Bar,False,$,3.5,94,
2438,Pizza,Italian,,,41.76029,"Aurora, IL",-88.31719,Spizzico's,False,$,4.0,39,
2439,Mexican,,,,41.7543138825546,"Aurora, IL",-88.3010673522949,Pancho's Family Restaurant,False,$,4.0,51,
2440,Mexican,,,,41.7542738635953,"Aurora, IL",-88.3140170574188,Taqueria Durango,False,$,4.0,37,
2441,Mexican,,,,41.75621050249,"Aurora, IL",-88.3139151334762,Tecalitlan,False,$$,4.0,49,
2442,Burgers,Diners,Tacos,,41.740521964026,"Aurora, IL",-88.2884338217538,Taco Movil,False,$,4.5,13,
2443,Casinos,Music Venues,Buffets,,41.759303,"Aurora, IL",-88.313367,Hollywood Casino Aurora,False,$$$$,2.0,129,
2444,Seafood,Mexican,,,41.7575,"Aurora, IL",-88.2782,Mai Quesi,False,$$,3.5,38,
2445,Mexican,,,,41.7584442,"Aurora, IL",-88.312282,La Quinta De Los Reyes,False,$$,3.0,136,
2446,Mexican,,,,41.77777,"Aurora, IL",-88.307853,El Pollo Giro,False,$,4.0,29,
2447,Bars,American (New),Pool Halls,,41.738529,"Aurora, IL",-88.287544,Rudy's Place,False,$,4.0,12,
2448,Pizza,,,,41.7594838,"Aurora, IL",-88.315297,Doughballs Pizza Palace,False,$$,3.5,117,
2449,Chinese,,,,41.7819983,"Aurora, IL",-88.3065991,Hong Kong Chinese Rest,False,$,3.5,27,
2450,Mexican,,,,41.7558,"Aurora, IL",-88.31114,Torresmania,False,$,4.0,12,
2451,Vietnamese,Chinese,Sandwiches,,41.79255,"Aurora, IL",-88.32175,Vietnam Gate,False,$$,4.0,94,
2452,Mexican,,,,41.7419,"Aurora, IL",-88.32306,La Flama De Oro,False,$,4.5,3,
2453,Mexican,,,,41.77713,"Aurora, IL",-88.28223,Taqueria El Brasero,False,$,3.5,28,
2454,Specialty Food,Grocery,Mexican,,41.75452,"Aurora, IL",-88.30165,El Paso Grande,False,$$,4.0,8,
2455,Fast Food,Coffee & Tea,Breakfast & Brunch,,41.7834578138816,"Aurora, IL",-88.2824836671352,Goody's Restaurant,False,$,3.0,41,
2456,Mexican,,,,41.775487819467,"Aurora, IL",-88.282706895358,Los Comales,False,$,3.0,77,
2457,Mexican,,,,41.76731,"Aurora, IL",-88.30204,Jalisco Tacos,False,$,4.0,51,
2458,Pizza,Sports Bars,American (Traditional),,41.7930737882853,"Aurora, IL",-88.2820518314838,Mike & Denise's Pizzaria & Pub,False,$$,3.5,91,
2459,Mexican,Fast Food,,,41.77664,"Aurora, IL",-88.28218,El Burrito Loco,False,$,3.5,67,
2460,Chicken Wings,Sandwiches,,,41.7749722,"Aurora, IL",-88.315586,Baba's Famous Steak & Lemonade,False,$,2.5,24,
2461,Breakfast & Brunch,American (New),,,46.8661434,"Missoula, MT",-113.9976049,Hob Nob On Higgins,False,$,4.5,242,
2462,Sports Bars,Breweries,American (Traditional),,46.8709667728939,"Missoula, MT",-113.997316360474,Tamarack Brewing Company,False,$$,4.0,467,
2463,Barbeque,Beer Bar,,,46.8711283,"Missoula, MT",-113.9974945,The Notorious PIG BBQ,False,$$,4.5,359,
2464,Delis,Sandwiches,Breakfast & Brunch,,46.8696038649038,"Missoula, MT",-113.993565323398,Market On Front,False,$,4.5,179,
2465,Sandwiches,Breakfast & Brunch,,,46.88551,"Missoula, MT",-114.01515,Burns St Bistro,False,$,4.0,149,
2466,Brazilian,Fast Food,,,46.872852,"Missoula, MT",-113.9938406,Five on Black,False,$,4.5,296,
2467,Cocktail Bars,Wine Bars,American (New),,46.872736,"Missoula, MT",-113.993209,Plonk,False,$$$,4.5,186,
2468,French,American (New),Wine Bars,,46.869338,"Missoula, MT",-113.992779,Pearl Cafe,False,$$$,4.5,150,
2469,Pizza,Italian,,,46.87181,"Missoula, MT",-113.9975,Biga Pizza,False,$$,4.5,347,
2470,Coffee & Tea,Breakfast & Brunch,Italian,,46.859130859375,"Missoula, MT",-114.002227783203,Caffe Dolce,False,$$,4.0,200,
2471,American (New),,,,46.869471,"Missoula, MT",-113.995943,Scotty's Table,False,$$$,4.0,102,
2472,Coffee & Tea,Breakfast & Brunch,,,46.8706,"Missoula, MT",-113.99555,Catalyst Espresso,False,$$,4.5,203,
2473,Empanadas,Argentine,,,46.8707085,"Missoula, MT",-113.9940567,The Empanada Joint,False,$,4.5,46,
2474,Bakeries,Breakfast & Brunch,Gluten-Free,,46.88289,"Missoula, MT",-114.02238,Black Cat Bake Shop,False,$,4.5,80,
2475,American (New),Desserts,Salad,,46.8706,"Missoula, MT",-113.99555,Red Bird Restaurant and Wine Bar,False,$$$,4.5,118,
2476,Breakfast & Brunch,Burgers,,,46.8495671,"Missoula, MT",-114.0171535,Paul's Pancake Parlor,False,$$,4.0,166,
2477,Breakfast & Brunch,,,,46.8721122741699,"Missoula, MT",-113.996711730957,The Shack,False,$$,3.5,125,
2478,Bars,American (Traditional),,,46.87511,"Missoula, MT",-113.99317,James Bar,False,$$,4.0,122,
2479,Bars,Music Venues,American (New),,46.8705892,"Missoula, MT",-113.9962439,Top Hat,False,$$,4.0,114,
2480,Italian,,,,46.866181,"Missoula, MT",-113.997764959931,Ciao Mambo,False,$$,4.0,130,
2481,Breweries,German,,,46.8726,"Missoula, MT",-114.02005,Bayern Brewing,False,$,4.0,59,
2482,Vietnamese,,,,46.87332,"Missoula, MT",-113.99273,Vietnam Grill,False,$$,4.0,88,
2483,American (Traditional),Cajun/Creole,,,46.87369,"Missoula, MT",-113.99268,Dinosaur Cafe,False,$,4.0,53,
2484,American (Traditional),,,,46.87543,"Missoula, MT",-113.99285,Double Front Cafe,False,$$,4.0,101,
2485,Coffee & Tea,Breakfast & Brunch,,,46.8658217557449,"Missoula, MT",-113.997238134494,Clyde Coffee,False,$,4.5,51,
2486,Indian,Vegetarian,Himalayan/Nepalese,,46.87196,"Missoula, MT",-113.99619,Masala,False,$$,4.0,63,
2487,Delis,Sandwiches,,,46.8578112,"Missoula, MT",-113.9975749,Tagliare Delicatessen,False,$$,4.5,108,
2488,Sushi Bars,,,,46.87025,"Missoula, MT",-113.99645,Saketome,False,$$$,4.0,27,
2489,Bars,Tapas/Small Plates,American (New),,46.85355,"Missoula, MT",-114.01395,Rumour,False,$$,3.5,85,
2490,American (Traditional),Pubs,Burgers,,46.8744697570801,"Missoula, MT",-113.993011474609,The Iron Horse Brew Pub,False,$$,3.5,226,
2491,Food Trucks,Thai,,,46.8720956173391,"Missoula, MT",-113.994064517319,Big Thai Country,False,$,4.5,7,
2492,Greek,Bakeries,,,46.86529,"Missoula, MT",-114.00417,Greek Pastry Shop - #1 Gyros,False,$,4.5,125,
2493,Mexican,,,,46.87662,"Missoula, MT",-114.00786,Tia's Big Sky,False,$,4.0,51,
2494,Organic Stores,Live/Raw Food,Juice Bars & Smoothies,,46.8653,"Missoula, MT",-113.99789,Green Source,False,$,4.0,18,
2495,Chinese,Thai,,,46.88015,"Missoula, MT",-113.99407,Pagoda Chinese Food,False,$,4.0,39,
2496,Bars,Burgers,,,46.871272,"Missoula, MT",-113.995896,Missoula Club,False,$,4.0,59,
2497,Grocery,Health Markets,Delis,,46.86745,"Missoula, MT",-114.02057,Good Food Store,False,$$,4.5,150,
2498,Seafood,Steakhouses,,,46.87585,"Missoula, MT",-113.99377,Depot Bar & Restaurant,False,$$,3.5,116,
2499,Italian,Pizza,Salad,,46.865732,"Missoula, MT",-113.997007,Bridge Pizza,False,$,4.0,114,
2500,Pizza,,,,46.8748903,"Missoula, MT",-113.9924349,Pie Hole,False,$,4.0,67,
2501,Sushi Bars,Teppanyaki,Steakhouses,,46.8960727639315,"Missoula, MT",-114.040201481349,Kobe Seafood & Steak,False,$$,4.0,72,
2502,Mexican,Breakfast & Brunch,,,46.865664,"Missoula, MT",-113.998328,Taco Sano on the Hip Strip,False,$,4.0,52,
2503,American (New),Breakfast & Brunch,,,33.7478718224346,"Santa Ana, CA",-117.871404848993,Crave Restaurant,False,$$,4.0,1244,
2504,American (New),Tapas/Small Plates,Bars,,33.747816,"Santa Ana, CA",-117.865741,Playground,False,$$,4.5,2971,
2505,Sushi Bars,,,,33.7474744367081,"Santa Ana, CA",-117.867694078593,OmG Omakase by Gino,False,$$$$,5.0,23,
2506,Tapas/Small Plates,American (New),,,33.74772,"Santa Ana, CA",-117.86579,Playground 2.0,False,$$$$,5.0,476,
2507,Bars,American (New),Breakfast & Brunch,,33.7473238259554,"Santa Ana, CA",-117.866561114788,Eat Chow,False,$$,4.5,443,
2508,Cocktail Bars,Tapas/Small Plates,American (New),,33.74733,"Santa Ana, CA",-117.8679,Mix Mix Kitchen Bar,False,$$,4.5,420,
2509,Venezuelan,Empanadas,,,33.748884,"Santa Ana, CA",-117.870212,Mil Jugos,False,$,4.5,1096,
2510,Breakfast & Brunch,Tacos,,,33.7163848876953,"Santa Ana, CA",-117.877250671387,Taqueria El Zamorano,False,$,4.5,1094,
2511,Cafes,Coffee & Tea,Mexican,,33.74775,"Santa Ana, CA",-117.87069,Cafe Cultura,False,$,4.0,786,
2512,Pubs,Gastropubs,Beer Bar,,33.7480691936927,"Santa Ana, CA",-117.864650920763,Wursthaus,False,$$,4.5,632,
2513,Food Court,Grocery,,,33.7482603818583,"Santa Ana, CA",-117.866206560356,4th Street Market,False,$$,4.0,661,
2514,American (New),Gastropubs,Breweries,,33.7463625005684,"Santa Ana, CA",-117.869548089802,"Congregation Ale House Chapters - Santa Ana, CA",False,$$,4.5,46,
2515,Latin American,Mexican,,,33.7464166718138,"Santa Ana, CA",-117.869286784692,Lola Gaspar,False,$$,4.0,1742,
2516,Bakeries,Breakfast & Brunch,Sandwiches,,33.7465683406495,"Santa Ana, CA",-117.869555295886,Blackmarket Bakery,False,$,4.5,213,
2517,American (New),Cocktail Bars,,,33.7479456259564,"Santa Ana, CA",-117.871066105933,Fleenor's On 4th,False,$$,4.5,132,
2518,Hot Pot,Japanese,Asian Fusion,,33.7481436,"Santa Ana, CA",-117.8654351,Kaizen Shabu,False,$$,4.5,523,
2519,Cafes,,,,33.7498477,"Santa Ana, CA",-117.8608993,MAZ café con leche,False,$,4.5,286,
2520,Mexican,Tapas/Small Plates,Cocktail Bars,,33.7472417994316,"Santa Ana, CA",-117.865418135513,El Mercado Modern Cuisine,False,$$,4.0,236,
2521,Breakfast & Brunch,Cafes,,,33.7521551,"Santa Ana, CA",-117.8673679,Pop's Café,False,$$,4.0,629,
2522,Mexican,Breakfast & Brunch,,,33.7353273,"Santa Ana, CA",-117.8846051,Potzoldencano,False,$$,4.0,300,
2523,American (New),Filipino,,,33.7481129,"Santa Ana, CA",-117.8698822,Irenia,False,$$,4.0,295,
2524,Ramen,,,,33.74931,"Santa Ana, CA",-117.8673,Ramen Tokudai,False,$$,4.5,93,
2525,Bars,Breakfast & Brunch,Tapas/Small Plates,,33.747029906236,"Santa Ana, CA",-117.86944180727,Chapter One: the modern local,False,$$,3.5,2267,
2526,American (Traditional),Burgers,,,33.7157941,"Santa Ana, CA",-117.8700031,The BurgerStop,False,$,4.5,426,
2527,Buffets,,,,33.714801,"Santa Ana, CA",-117.884292,Santa Buffet & Grill,False,$$,3.5,262,
2528,Asian Fusion,Cafes,Bubble Tea,,33.74512,"Santa Ana, CA",-117.89227,Lantern Grill,False,$,4.0,170,
2529,Caterers,Tacos,,,33.7353840865432,"Santa Ana, CA",-117.897991490923,Tacos Los Gordos,False,$,5.0,24,
2530,Mexican,,,,33.74403,"Santa Ana, CA",-117.8856,Taqueria Tapatia,False,$,4.0,430,
2531,Delis,,,,33.75188,"Santa Ana, CA",-117.8774,Do Lunch Deli,False,$$,4.5,119,
2532,Mexican,,,,33.7483265095005,"Santa Ana, CA",-117.885515280068,Burritos La Palma,False,$,4.5,174,
2533,Public Markets,American (New),Arcades,,33.74931,"Santa Ana, CA",-117.8673,McFadden Public Market,False,$$,4.0,103,
2534,Breakfast & Brunch,Cafes,,,33.7085651,"Santa Ana, CA",-117.862642,Red Hill Cafe,False,$,4.0,153,
2535,Peruvian,,,,33.760396,"Santa Ana, CA",-117.87180883,El Cortijo Grill Peruvian Express,False,$$,4.5,123,
2536,Mediterranean,Burgers,Greek,,33.7478351,"Santa Ana, CA",-117.8700925,Kebab Place,False,$$,4.5,312,
2537,Bars,Mexican,,,33.7471449668775,"Santa Ana, CA",-117.869961071237,El Indio Botanas y Cerveza,False,$,4.5,121,
2538,Mexican,,,,33.7473245766403,"Santa Ana, CA",-117.866669319397,Restaurante Las Cazuelas,False,$$,4.5,66,
