,Category 0,Category 1,Category 2,Latitude,Location,Longitude,Name,Out of Business,Price,Rating,Review Count,Happiness Score
1723,Cocktail Bars,,,42.3486925877382,"Boston, MA",-71.0953666879285,The Hawthorne,False,$$,4.5,296,
1724,Seafood,Wine Bars,Cocktail Bars,42.3511377,"Boston, MA",-71.0776626,Saltie Girl,False,$$$,4.5,727,
1725,American (New),Cocktail Bars,,42.3491411506797,"Boston, MA",-71.079742038714,City Bar,False,$$$,4.0,265,
1726,Cocktail Bars,American (New),Tapas/Small Plates,42.3466991630507,"Boston, MA",-71.0694792474231,Wink & Nod,False,$$$,4.0,402,
1727,Lounges,American (New),Burgers,42.35067,"Boston, MA",-71.04846,Drink,False,$$$,4.0,1499,
1728,Bars,,,42.3523057,"Boston, MA",-71.047226,The Sky Lounge & Rooftop Terrace,False,$$,3.0,28,
1729,Mexican,Lounges,Cocktail Bars,42.3505860446405,"Boston, MA",-71.077508474716,Lolita Cocina & Tequila Bar Back Bay,False,$$,4.0,1934,
1730,Bars,Irish,Music Venues,42.361701965332,"Boston, MA",-71.0565719604492,Durty Nelly’s,False,$,4.0,195,
1731,"Beer, Wine & Spirits",Distilleries,Cocktail Bars,42.3350791931152,"Boston, MA",-71.0572052001953,GrandTen Distilling,False,$$,5.0,94,
1732,Dive Bars,,,42.3515171507333,"Boston, MA",-71.0646311837185,The Tam,False,$,3.5,331,
1733,Cocktail Bars,Tapas Bars,,42.35314,"Boston, MA",-71.06313,Avery Bar,False,$$$,3.5,37,
1734,Dive Bars,,,42.33934,"Boston, MA",-71.0512,Croke Park Whitey's,False,$,4.5,85,
1735,Sports Bars,,,42.3469855442944,"Boston, MA",-71.096686816461,Bleacher Bar,False,$$,4.0,430,
1736,Cocktail Bars,,,42.3535806670713,"Boston, MA",-71.0482691157545,Lookout Rooftop Bar,False,$$,3.0,140,
1737,American (New),Music Venues,Cocktail Bars,42.359213,"Boston, MA",-71.054296,Bostonia Public House,False,$$,4.0,1149,
1738,Lounges,,,42.3507385,"Boston, MA",-71.0671616,Rooftop at Revere,False,$$,3.0,49,
1739,Bars,American (Traditional),American (New),42.3484840393066,"Boston, MA",-71.0843353271484,The Pour House,False,$,3.5,1088,
1740,Cocktail Bars,American (New),,42.32374,"Boston, MA",-71.06808,Top Mix Bar & Kitchen,False,$$,4.5,48,
1741,Burgers,Bars,American (Traditional),42.3413899,"Boston, MA",-71.07019,The Gallows,False,$$,4.0,823,
1742,Cocktail Bars,American (New),,42.3448575527051,"Boston, MA",-71.0637220415141,Lion's Tail,False,$$,4.5,99,
1743,Tapas Bars,Spanish,Cocktail Bars,42.3369631861411,"Boston, MA",-71.0758940796503,Toro,False,$$$,4.0,1989,
1744,Cocktail Bars,American (New),,42.3653984,"Boston, MA",-71.0586472,Ward 8,False,$$,4.0,427,
1745,American (New),Lounges,,42.35549,"Boston, MA",-71.06141,Yvonne's,False,$$$,4.0,831,
1746,American (New),Cocktail Bars,,42.34751,"Boston, MA",-71.08135,Earls Kitchen + Bar,False,$$,4.0,530,
1747,American (New),Bars,,42.36105,"Boston, MA",-71.063986,The Tip Tap Room,False,$$,4.0,665,
1748,French,American (New),Cocktail Bars,42.3409677894859,"Boston, MA",-71.0673901926598,Gaslight,False,$$,4.0,1916,
1749,American (Traditional),Dive Bars,,42.34726832024,"Boston, MA",-71.085402407346,Bukowski Tavern,False,$$,3.5,678,
1750,Pubs,,,42.4234042,"Boston, MA",-71.0733572,Beacon Hill Pub,False,$,3.5,193,
1751,American (New),Cocktail Bars,Gay Bars,42.3469703698508,"Boston, MA",-71.0711350197154,Trophy Room,False,$$,3.5,175,
1752,Cocktail Bars,Mexican,,42.348728,"Boston, MA",-71.072284,Citrus & Salt,False,$$,4.0,262,
1753,Bars,American (New),,42.3501434326172,"Boston, MA",-71.0894393920898,Corner Tavern,False,$$,4.0,239,
1754,American (Traditional),Breweries,Venues & Event Spaces,42.35512,"Boston, MA",-71.06223,Democracy Brewing,False,$$,4.0,115,
1755,Beer Gardens,,,42.3568330956792,"Boston, MA",-71.0510524797508,Trillium Beer Garden,False,$$,4.5,66,
1756,Bars,,,42.3528099060059,"Boston, MA",-71.0715866088867,The Bar at Taj Boston,False,$$$,4.0,48,
1757,Jazz & Blues,Music Venues,,42.34069,"Boston, MA",-71.08229,Wally's Cafe,False,$,4.0,289,
1758,Bars,American (Traditional),Breakfast & Brunch,42.3417445441842,"Boston, MA",-71.0805253552637,Five Horses Tavern,False,$$,4.0,379,
1759,American (New),Lounges,,42.3552425760626,"Boston, MA",-71.0623372441206,Jm Curley,False,$$,4.0,764,
1760,Bars,,,42.3597856181253,"Boston, MA",-71.0503201610399,The Landing,False,$$,3.5,115,
1761,Pubs,American (Traditional),,42.358163031345,"Boston, MA",-71.070565798128,The Sevens Ale House,False,$$,3.5,252,
1762,Wine Bars,Cafes,,42.35367,"Boston, MA",-71.05821,Taste Wine Bar & Cafe,False,$$,4.5,54,
1763,Breweries,,,38.8782387,"Colorado Springs, CO",-104.8126297,Storybook Brewing,False,$,4.5,52,
1764,Social Clubs,Comedy Clubs,Music Venues,38.8553089590286,"Colorado Springs, CO",-104.776340425014,The Dab Lounge,False,$,4.0,1,
1765,Cafes,Cocktail Bars,,38.86641,"Colorado Springs, CO",-104.81666,Stir Coffee and Cocktails,False,$,4.5,78,
1766,Dive Bars,Chicken Wings,Burgers,38.87455,"Colorado Springs, CO",-104.80831,O'furry's,False,$$,3.0,39,
1767,Dive Bars,,,38.871711,"Colorado Springs, CO",-104.819129,Murphy's Tavern,False,$,3.5,11,
1768,Dive Bars,,,38.900372,"Colorado Springs, CO",-104.767028,Bottles & Taps,False,$,3.5,14,
1769,Dive Bars,,,38.87299,"Colorado Springs, CO",-104.82019,Robin Hood,False,$,3.5,6,
1770,Breweries,,,38.8900986,"Colorado Springs, CO",-104.8181076,Atrevida Beer,False,$,4.0,63,
1771,Bars,,,38.9023761,"Colorado Springs, CO",-104.7697001,Pints Tavern,False,$,3.5,8,
1772,Dive Bars,Lounges,,38.89099,"Colorado Springs, CO",-104.76627,Adam's Apple Lounge,False,$,3.0,5,
1773,Bars,American (Traditional),Breakfast & Brunch,38.8587612,"Colorado Springs, CO",-104.8063366,Patty Jewett Bar & Grill,False,$$,4.0,27,
1774,Pubs,,,38.8469551,"Colorado Springs, CO",-104.7749056,The Old School Tavern,False,$,3.0,4,
1775,Pubs,,,38.887661,"Colorado Springs, CO",-104.8199768,Claire's Pub And Grill,False,$,2.5,5,
1776,Pool Halls,,,38.8459449,"Colorado Springs, CO",-104.7617566,Antique Billiard Museum,False,$,3.5,4,
1777,Indian,Himalayan/Nepalese,Bars,38.9023285951351,"Colorado Springs, CO",-104.76797092706,Little Nepal Indian Restaurant and Bar,False,$$,4.0,150,
1778,Seafood,American (New),Cocktail Bars,38.9043003254602,"Colorado Springs, CO",-104.817325792621,Bonefish Grill,False,$$,3.5,272,
1779,Sports Bars,American (Traditional),Chicken Wings,38.8432758470219,"Colorado Springs, CO",-104.76420879364,Hooters,False,$$,2.0,44,
1780,Cocktail Bars,Music Venues,,35.996194306774,"Durham, NC",-78.9033182301941,Arcana Bar and Lounge,False,$$,4.0,37,
1781,Bars,Tapas/Small Plates,,35.99467,"Durham, NC",-78.90073,Bar Virgile,False,$$,4.5,233,
1782,Beer Bar,,,35.9740521,"Durham, NC",-78.9236569,Beer Study,False,$,4.5,37,
1783,Pubs,,,35.9949213908989,"Durham, NC",-78.900496355818,106 Main,False,$$,4.5,25,
1784,Bars,Social Clubs,,35.995227,"Durham, NC",-78.899909,The Atomic Fern,False,$$,4.5,34,
1785,Breweries,Sandwiches,Beer Gardens,36.0031355533379,"Durham, NC",-78.8998214192479,Fullsteam Brewery,False,$,4.5,404,
1786,Cocktail Bars,American (New),Tapas/Small Plates,35.996751,"Durham, NC",-78.900528,Alley Twenty Six,False,$$,4.0,210,
1787,Bars,,,35.996662,"Durham, NC",-78.904076,Criterion,False,$$,4.0,39,
1788,Bars,,,36.002193,"Durham, NC",-78.900383,Surf Club,False,$,4.0,64,
1789,Dive Bars,Hot Dogs,New Mexican Cuisine,36.0039978027344,"Durham, NC",-78.8992004394531,The Accordion Club,False,$,4.5,28,
1790,Wine Bars,Tapas/Small Plates,"Beer, Wine & Spirits",35.99484,"Durham, NC",-78.89986,Bar Brunello,False,$$,5.0,38,
1791,Bars,Arcades,Vinyl Records,35.9947581234884,"Durham, NC",-78.9009634405375,Quarter Horse Arcade,False,$,4.0,25,
1792,Pubs,American (New),Sandwiches,36.000669,"Durham, NC",-78.909988,The Federal,False,$$,4.0,334,
1793,Beer Bar,Pubs,,35.9963971,"Durham, NC",-78.9012208,Pour Taproom - Durham,False,$$,4.5,81,
1794,Breweries,,,35.9894083661359,"Durham, NC",-78.8955326992782,Ponysaurus Brewing Company,False,$,4.5,163,
1795,American (New),Cocktail Bars,,35.9971894280563,"Durham, NC",-78.9009265353494,The Roof,False,$$,3.5,23,
1796,Beer Bar,,,35.999016339865,"Durham, NC",-78.9073109998009,Ramblers,False,$$,4.5,19,
1797,Breweries,,,35.99115,"Durham, NC",-78.88969,Hi-Wire Brewing,False,$$,4.0,26,
1798,Bars,Music Venues,,35.995264,"Durham, NC",-78.901513,The Pinhook,False,$,3.5,63,
1799,American (New),Breweries,Sports Bars,35.99993,"Durham, NC",-78.91016,Clouds Brewing,False,$$,3.5,138,
1800,Sports Bars,Dive Bars,Cocktail Bars,36.00067,"Durham, NC",-78.91087,Social Gameroom & Tap,False,$,3.5,25,
1801,Speakeasies,,,35.993839263916,"Durham, NC",-78.905158996582,The Speakeasy at Tyler's,False,$$,4.0,4,
1802,Bars,,,35.993603,"Durham, NC",-78.947533,Bull Durham Bar,False,$$$,4.0,16,
1803,Dance Clubs,Cocktail Bars,,36.0010414,"Durham, NC",-78.9095078,Shooters II,False,$,3.0,40,
1804,Diners,Wine Bars,Cocktail Bars,35.9952710471117,"Durham, NC",-78.8998394955159,Littler,False,$$$,4.5,81,
1805,Cocktail Bars,American (New),Lounges,35.99608,"Durham, NC",-78.90186,Counting House,False,$$$,3.5,170,
1806,Indian,Bars,,35.9965392104117,"Durham, NC",-78.9036862179637,The Viceroy,False,$$,4.0,205,
1807,Pool Halls,,,35.99762,"Durham, NC",-78.90621,West End Billiards & Bocce,False,$,4.5,23,
1808,Breweries,Cideries,,35.99103,"Durham, NC",-78.89949,Bull City Ciderworks,False,$,4.5,86,
1809,Irish,Pubs,Venues & Event Spaces,35.99719,"Durham, NC",-78.90509,Bull McCabe's Irish Pub,False,$$,3.5,247,
1810,Gay Bars,Dance Clubs,,36.00241,"Durham, NC",-78.90038,The Bar,False,$,2.0,21,
1811,Bars,Music Venues,Dance Clubs,36.00351,"Durham, NC",-78.9004,Motorco Music Hall,False,$,4.0,139,
1812,Pizza,Bars,,36.0040320298515,"Durham, NC",-78.9000605419278,Hutchins Garage,False,$$,4.5,58,
1813,Sports Bars,Pool Halls,,35.965209,"Durham, NC",-78.945884,Doyles Sports Bar,False,$,4.0,5,
1814,Men's Hair Salons,Beer Bar,,35.995306,"Durham, NC",-78.901588,Rock's Bar and Hair Shop,False,$$,4.5,84,
1815,Breweries,Burgers,American (New),35.9954377,"Durham, NC",-78.8999432,Bull City Burger and Brewery,False,$$,4.0,952,
1816,Southern,Bars,Barbeque,35.99816,"Durham, NC",-78.90713,It's a Southern thing: Kitchen and Bar,False,$$,4.0,203,
1817,Breweries,,,36.00122,"Durham, NC",-78.89818,Durty Bull Brewing Company,False,$$,4.0,47,
1818,American (Traditional),Beer Bar,,36.000498803011,"Durham, NC",-78.9396454495674,Devil's Krafthouse,False,$,3.5,5,
1819,Irish,Irish Pub,,36.00074,"Durham, NC",-78.90985,James Joyce Irish Pub,False,$$,3.5,104,
1820,Vegetarian,Vegan,Bars,35.974381,"Durham, NC",-78.933032,The Refectory Cafe,False,$$,4.0,216,
1821,Sandwiches,Bars,Beer Gardens,35.96588,"Durham, NC",-78.94556,Eastcut Sandwich Bar,False,$$,4.5,118,
1822,Diners,Breakfast & Brunch,Bars,35.99654,"Durham, NC",-78.90102,Jack Tar and the Colonel's Daughter,False,$$,4.0,186,
1823,Bars,"Beer, Wine & Spirits",,43.6571609486685,"Portland, ME",-70.2547822898154,Novare Res,False,$$,4.5,479,
1824,Lounges,Cocktail Bars,,43.6572271159325,"Portland, ME",-70.2533914675492,Lincolns,False,$,4.0,114,
1825,Cocktail Bars,,,43.6569645861713,"Portland, ME",-70.2520007746315,Vena's Fizz House,False,$$,4.5,259,
1826,Cocktail Bars,Lounges,,43.6531129903209,"Portland, ME",-70.2647071883592,Sagamore Hill Lounge,False,$$,4.5,27,
1827,Cocktail Bars,Tapas Bars,,43.65702,"Portland, ME",-70.25409,Blyth & Burrows,False,$$,4.5,96,
1828,"Beer, Wine & Spirits",American (Traditional),Bars,43.657146,"Portland, ME",-70.2540318,The Thirsty Pig,False,$$,4.0,312,
1829,Coffee & Tea,Dive Bars,Bakeries,43.6575132,"Portland, ME",-70.2539488,Maps Bar,False,$$,4.5,102,
1830,Arcades,Bars,,43.65758,"Portland, ME",-70.26035,Arcadia National Bar,False,$,4.0,75,
1831,Bars,American (Traditional),,43.6536736,"Portland, ME",-70.2713788,Bramhall,False,$$,4.5,113,
1832,Tapas/Small Plates,Cocktail Bars,,43.656028,"Portland, ME",-70.253784,Central Provisions,False,$$,4.5,861,
1833,Cocktail Bars,Tapas/Small Plates,,43.6531982,"Portland, ME",-70.2652893,Bearded Lady's Jewel Box,False,$$,4.0,85,
1834,Irish Pub,,,43.66328,"Portland, ME",-70.2513,The Snug,False,$,4.0,44,
1835,Cocktail Bars,Lounges,,43.65593,"Portland, ME",-70.25487,Glass Lounge,False,$$,4.5,18,
1836,Bars,Country Dance Halls,,43.65578,"Portland, ME",-70.25426,Bonfire Country Bar,False,$$,3.5,79,
1837,Cocktail Bars,Gastropubs,,43.6581083045551,"Portland, ME",-70.2544496580198,Portland Hunt & Alpine Club,False,$$,4.0,143,
1838,Wine Tours,Breweries,,43.6576681,"Portland, ME",-70.2502402,The Maine Brew Bus,False,$$,5.0,90,
1839,Breweries,Bars,American (Traditional),43.6544609069824,"Portland, ME",-70.2542877197266,Liquid Riot Bottling Co,False,$$,4.0,186,
1840,Breweries,,,43.6655057743911,"Portland, ME",-70.2571759367868,Rising Tide Brewing Company,False,$,4.5,148,
1841,Bars,American (Traditional),,43.6598770189872,"Portland, ME",-70.2514609694481,Tomaso's Canteen,False,$$,4.5,124,
1842,American (Traditional),Bars,Vegetarian,43.6680599,"Portland, ME",-70.2802899,The Great Lost Bear,False,$$,4.0,471,
1843,Dance Clubs,Pubs,,43.6577057,"Portland, ME",-70.2652131,Bubba's Sulky Lounge,False,$,3.5,65,
1844,Desserts,Cocktail Bars,,43.65572,"Portland, ME",-70.25416,The Bar of Chocolate Cafe,False,$$,4.0,259,
1845,Dive Bars,,,43.6801771535167,"Portland, ME",-70.2571782433877,Howie's Pub,False,$,4.5,26,
1846,Dive Bars,,,43.6642268566749,"Portland, ME",-70.2500581741333,Munjoy Hill Tavern,False,$$,4.0,13,
1847,Burgers,Breweries,,43.6558461423857,"Portland, ME",-70.2539712498444,Mash Tun,False,$$,4.5,136,
1848,Music Venues,Bars,Performing Arts,43.65316,"Portland, ME",-70.26545,Blue,False,$$,4.0,43,
1849,Breweries,,,43.65265,"Portland, ME",-70.28373,Bunker Brewing,False,$,4.5,32,
1850,Bars,,,43.6567802429199,"Portland, ME",-70.2518463134766,Dock Fore,False,$,4.0,29,
1851,Bars,American (New),Burgers,43.65388,"Portland, ME",-70.26451,Congress Bar & Grill,False,$$,4.0,125,
1852,American (New),Lounges,,43.6574068778384,"Portland, ME",-70.2527466382673,The North Point,False,$$,4.5,216,
1853,Pubs,Breakfast & Brunch,Dive Bars,43.64806,"Portland, ME",-70.26421,Ruski's Tavern,False,$,4.0,83,
1854,Sandwiches,Cheesesteaks,Bars,43.65383,"Portland, ME",-70.279,The 5 Spot & Philly Underground Bar,False,$,4.5,63,
1855,Lounges,American (New),,43.657054901123,"Portland, ME",-70.2527618408203,The Armory Lounge,False,$$,4.5,57,
1856,Mediterranean,Greek,Lounges,43.6749186,"Portland, ME",-70.2952933,The Treehouse,False,$$,4.0,117,
1857,"Beer, Wine & Spirits",Breweries,Distilleries,43.66939,"Portland, ME",-70.25635,Urban Farm Fermentory,False,$,4.5,136,
1858,Breweries,,,43.651435,"Portland, ME",-70.290564,Bissell Brothers Brewing,False,$,4.5,191,
1859,Irish,Pubs,,43.657378440655,"Portland, ME",-70.2501078222843,Rí Rá,False,$$,3.5,285,
1860,Breweries,,,43.66155,"Portland, ME",-70.24849,Shipyard Brewing Company,False,$,4.0,263,
1861,Pubs,Dive Bars,,43.65665,"Portland, ME",-70.2516,Commercial St Pub,False,$,4.0,30,
1862,American (Traditional),Pubs,Sports Bars,43.6556510925293,"Portland, ME",-70.2546234130859,Fore Play Sports Pub,False,$,3.5,30,
1863,Wine Bars,,,43.6655,"Portland, ME",-70.25193,Drifters Wife,False,$$$,4.0,74,
1864,American (Traditional),Pubs,Breweries,43.6562080383301,"Portland, ME",-70.2533950805664,Gritty McDuff's,False,$$,3.5,333,
1865,American (Traditional),Pubs,,43.6537867741814,"Portland, ME",-70.2542762021607,The King's Head,False,$$,4.0,114,
1866,Pubs,American (New),Music Venues,43.65683,"Portland, ME",-70.25068,Andy's Old Port Pub,False,$$,3.5,254,
1867,Pubs,Irish,,43.6566505432129,"Portland, ME",-70.2531356811523,Bull Feeney's,False,$$,3.5,242,
1868,Bars,,,42.96257,"Grand Rapids, MI",-85.6453,Buffalo Traders Lounge,False,$,5.0,23,
1869,Pubs,,,42.95578,"Grand Rapids, MI",-85.6441399,The Meanwhile,False,$,4.0,42,
1870,American (New),Breweries,Pubs,42.9572071,"Grand Rapids, MI",-85.634885,East West Brewing Company,False,$,3.5,17,
1871,American (New),Cocktail Bars,Wine Bars,42.95914,"Grand Rapids, MI",-85.64645,The Green Well,False,$$,4.5,510,
1872,American (Traditional),Pubs,,42.96982,"Grand Rapids, MI",-85.65068,Birch Lodge,False,$,4.0,37,
1873,Lounges,,,42.95581,"Grand Rapids, MI",-85.63348,Billy's Lounge,False,$,4.0,19,
1874,Dive Bars,,,42.9593734741211,"Grand Rapids, MI",-85.644889831543,Pickwick Tavern,False,$,4.0,12,
1875,Beer Bar,Gastropubs,,42.9697828435847,"Grand Rapids, MI",-85.6496433595352,7 Monks Taproom,False,$$,4.0,63,
1876,Dive Bars,,,42.92709,"Grand Rapids, MI",-85.64722,The Silver Derby,False,$,4.5,9,
1877,Belgian,Brewpubs,,42.95973562741,"Grand Rapids, MI",-85.6460828037507,Brewery Vivant,False,$$,4.0,541,
1878,Breweries,Pizza,,42.955166,"Grand Rapids, MI",-85.630707,Harmony Brewing Company,False,$$,4.0,219,
1879,Lounges,Tobacco Shops,Beer Bar,42.9630241,"Grand Rapids, MI",-85.6647712,Grand River Cigar Lounge,False,$$,4.5,20,
1880,Pubs,American (New),,42.96978,"Grand Rapids, MI",-85.64636,Logan's Alley,False,$$,4.0,68,
1881,Coffee & Tea,Beer Bar,Wine Bars,42.9556095600128,"Grand Rapids, MI",-85.6455134600401,Squibb Coffee and Wine Bar,False,$,4.5,46,
1882,Pubs,,,42.9553299,"Grand Rapids, MI",-85.6321716,Mulligan's Pub,False,$,3.5,27,
1883,Bars,,,42.9702256,"Grand Rapids, MI",-85.6510437,Bob's Sports Bar,False,$,3.5,11,
1884,Dive Bars,,,42.96984,"Grand Rapids, MI",-85.65187,Dukes Bar,False,$,3.0,9,
1885,Lounges,Hookah Bars,,42.9553756713867,"Grand Rapids, MI",-85.6319808959961,Eastown Hookah Lounge,False,$,4.5,15,
1886,American (New),Bars,Seafood,42.9571162041493,"Grand Rapids, MI",-85.6341155474401,Terra GR,False,$$,4.5,300,
1887,Burgers,Bars,,42.9725570678711,"Grand Rapids, MI",-85.6402435302734,Elbow Room Bar & Grill,False,$,3.5,20,
1888,Breweries,Sandwiches,,42.955433,"Grand Rapids, MI",-85.651543,Elk Brewing,False,$,3.5,82,
1889,American (New),Bars,Comfort Food,42.95066,"Grand Rapids, MI",-85.61526,Olive's Restaurant and Bar,False,$$,4.0,78,
1890,Pizza,Italian,Bars,42.95058,"Grand Rapids, MI",-85.61615,Big Bob's Pizza,False,$$,4.0,73,
1891,Bars,Burgers,American (Traditional),42.9626567918806,"Grand Rapids, MI",-85.665271282196,Cottage Bar,False,$$,3.5,78,
1892,Bars,Mexican,Breakfast & Brunch,42.955889,"Grand Rapids, MI",-85.652,Donkey Taqueria,False,$$,4.0,371,
1893,Bars,American (Traditional),,42.9270792,"Grand Rapids, MI",-85.6396918,Last Chance Saloon,False,$,3.5,16,
1894,American (Traditional),Beer Bar,Salad,42.9505493284278,"Grand Rapids, MI",-85.6138462476496,Derby Station,False,$$,3.5,118,
1895,Mexican,Polish,Bars,42.950126,"Grand Rapids, MI",-85.613779,Jose Babushka's,False,$$,3.0,72,
1896,Bars,American (New),,42.9278052677325,"Grand Rapids, MI",-85.6091762034774,Houlihan's,False,$$,3.0,105,
1897,Southern,Seafood,Bars,42.9508649,"Grand Rapids, MI",-85.6143688,Carolina Lowcountry Kitchen,False,$$,4.0,115,
1898,Music Venues,Seafood,American (New),42.9630205753577,"Grand Rapids, MI",-85.6652541006186,One Trick Pony Grill & Taproom,False,$$,3.0,51,
1899,Dive Bars,,,34.1069277116091,"Rancho Cucamonga, CA",-117.586324252188,Mustang Sallys,False,$,3.5,50,
1900,American (Traditional),Sports Bars,,34.1393883600899,"Rancho Cucamonga, CA",-117.575424526708,Septembers Taproom & Eatery,False,$$,4.0,498,
1901,American (New),Burgers,Beer Bar,34.1059588606604,"Rancho Cucamonga, CA",-117.538777068258,Rock & Brews - Rancho Cucamonga,False,$$,4.0,1111,
1902,Bars,Pool Halls,Music Venues,34.10763,"Rancho Cucamonga, CA",-117.57633,Goodfellas,False,$$,3.5,73,
1903,American (Traditional),Bars,Burgers,34.1102131163892,"Rancho Cucamonga, CA",-117.53134869039,The State,False,$$,4.0,690,
1904,Dive Bars,Karaoke,,34.13543,"Rancho Cucamonga, CA",-117.53041,Etiwanda Roadhouse,False,$,4.0,116,
1905,American (New),Bars,Vegetarian,34.111973,"Rancho Cucamonga, CA",-117.532963,Yard House,False,$$,3.5,1226,
1906,Hot Dogs,Burgers,Beer Gardens,34.1123576178605,"Rancho Cucamonga, CA",-117.534485689224,Dog Haus Biergarten,False,$$,4.5,382,
1907,Burgers,Beer Bar,American (Traditional),34.107985,"Rancho Cucamonga, CA",-117.536579,Slater's 50/50 - Rancho Cucamonga,False,$$,4.0,2604,
1908,American (Traditional),Bars,,34.1096494644541,"Rancho Cucamonga, CA",-117.531491109597,TGI Fridays,False,$$,2.5,421,
1909,Burgers,Sports Bars,American (Traditional),34.10593,"Rancho Cucamonga, CA",-117.55624,Islands Restaurant,False,$$,4.0,262,
1910,American (Traditional),Sports Bars,Burgers,34.106028,"Rancho Cucamonga, CA",-117.5710004,Applebee's Grill + Bar,False,$$,3.0,197,
1911,American (Traditional),Sports Bars,Chicken Wings,34.10468,"Rancho Cucamonga, CA",-117.53772,Buffalo Wild Wings,False,$$,2.0,1170,
1912,American (Traditional),Bars,Tex-Mex,34.10689,"Rancho Cucamonga, CA",-117.5738,Chili's,False,$$,2.5,282,
1913,Steakhouses,Wine Bars,Seafood,34.110117,"Rancho Cucamonga, CA",-117.534789,Fleming's Prime Steakhouse & Wine Bar - Rancho Cucamonga,False,$$$,4.0,1331,
1914,Wine Bars,Tuscan,Breakfast & Brunch,34.1109449,"Rancho Cucamonga, CA",-117.5352444,Brio Tuscan Grille,False,$$,4.0,1210,
1915,DJs,Jazz & Blues,,34.2600055,"Rancho Cucamonga, CA",-116.8550118,Lost N Thought Entertainment,False,$,5.0,1,
1916,Cocktail Bars,,,40.7496451,"Salt Lake City, UT",-111.8962399,Water Witch,False,$$,4.0,71,
1917,Bars,,,40.78587,"Salt Lake City, UT",-111.90018,Handlebar,False,$$,4.0,20,
1918,Bars,Music Venues,Burgers,40.79394,"Salt Lake City, UT",-111.90375,Garage On Beck,False,$$,4.0,298,
1919,Bars,,,40.7581787109375,"Salt Lake City, UT",-111.939315795898,Redwood Lounge,False,$,4.5,7,
1920,Breweries,Pubs,"Beer, Wine & Spirits",40.75455,"Salt Lake City, UT",-111.90862,Kiitos Brewing,False,$$,4.5,57,
1921,Brewpubs,,,40.7625936876191,"Salt Lake City, UT",-111.895624199351,Squatters Pub Brewery,False,$$,3.5,980,
1922,Bars,,,40.764579552152,"Salt Lake City, UT",-111.896027885377,Patrick's Pub,False,$,3.5,31,
1923,Cocktail Bars,Lounges,Mexican,40.765055721478,"Salt Lake City, UT",-111.895828705334,Lake Effect,False,$$,4.0,203,
1924,Breweries,,,40.7519476,"Salt Lake City, UT",-111.9004518,Fisher Brewing,False,$,4.5,92,
